name,pop,lat,lon
Monroe ,10814,38.2722313,-90.1792484
Muskegon Heights ,10799,43.2011264,-86.2389464
Chino Valley ,10796,34.7575227,-112.4537809
Arkadelphia ,10793,34.1209292,-93.053784
Branson ,10785,36.6440399,-93.217133
Somers Point ,10779,39.3176158,-74.594601
Webster ,10771,32.050618,-84.5473105
Keokuk ,10767,40.3972664,-91.384874
Roscoe village,10761,44.2252419,-92.7715835
Lyons village,10756,42.6511277,-88.3584276
Burkburnett ,10746,34.0978711,-98.5706134
Little Ferry borough,10728,40.8502575,-74.0439861
Canyon Lake ,10722,33.6836539,-117.2626151
Vermillion ,10721,42.7794417,-96.9292104
Lantana ,10719,26.5830481,-80.0559944
DeRidder ,10718,30.8463055,-93.2890528
Show Low ,10714,34.2542084,-110.0298327
Sonoma ,10714,38.5110803,-122.8473388
West Haven ,10708,41.2706527,-72.9470471
Franklin Lakes borough,10687,41.0167639,-74.2057012
Woodbury village,10687,41.5445404,-73.2090025
Bedford Heights ,10681,41.4169982,-81.5273428
Cheney ,10679,47.4873895,-117.5757622
Spearfish ,10678,44.4908172,-103.8593698
Darby borough,10668,39.9184461,-75.2590721
Jacinto City ,10652,29.7673433,-95.2336723
Big Rapids ,10649,43.6980782,-85.4836558
Prosper ,10644,33.2327235,-96.839902
Struthers ,10637,41.0525588,-80.6078509
Petal ,10635,31.3465627,-89.2600605
Sedro-Woolley ,10630,48.5049158,-122.2349409
Ventnor City ,10628,39.3405045,-74.4773916
Melvindale ,10628,42.2825383,-83.175203
Kings Mountain ,10628,35.2451343,-81.3411942
Fredericksburg ,10626,38.3031837,-77.4605399
Storm Lake ,10621,42.6410915,-95.2097179
Waynesboro borough,10620,38.0709693,-78.8740901
Farmersville ,10619,36.2977283,-119.2067767
Lansdowne borough,10599,39.9381682,-75.2718507
Fox Lake village,10598,43.6766221,-94.6588666
Indianola ,10596,33.4446225,-90.64892856
Lighthouse Point ,10583,26.27886235,-80.08882145
Loganville ,10582,39.8556564,-76.7074696
Sussex village,10576,41.0984301,-74.6884965
Wood River ,10565,38.861159,-90.0976069
Wabash ,10561,38.4615994,-87.8460903
Canandaigua ,10560,42.8844625,-77.278399
Fairmont ,10550,39.4850848,-80.1425781
Lincoln Park borough,10549,42.2505943,-83.1785361
Vermilion ,10545,40.1749809,-87.7323857
Richmond Heights ,10534,38.6282707,-90.3191285
Castle Pines ,10533,39.460096,-104.894195
Lincolnton ,10533,35.473745,-81.2545251
Palatka ,10524,29.6487882,-81.6372111
Burlington ,10509,44.4723989,-73.2114941
Leon Valley ,10497,29.4952307,-98.6186317
Guthrie ,10492,35.8789231,-97.4252772
Bluefield ,10488,37.252617,-81.2712105
Vidalia ,10480,32.2176855,-82.4134614
Bound Brook borough,10479,40.5684363,-74.5384889
White House ,10464,38.8976989,-77.03655319
Goodlettsville ,10459,36.3231067,-86.7133302
Forest Acres ,10458,34.0193221,-80.9898128
Grand Haven ,10454,43.0630734,-86.2283864
Lawrenceburg ,10444,38.0372967,-84.8966171
Mount Airy ,10439,36.4993007,-80.6072859
Nanticoke ,10433,41.2053599,-76.004923
Johns ,10429,33.361779,-87.1097179
Manville borough,10426,40.5409367,-74.587657
Farmington ,10426,36.7304288,-108.2089191
Doraville ,10411,33.8981579,-84.2832564
Parsons ,10409,37.3407838,-95.2596295
Burley ,10404,42.5357428,-113.7927948
Alpena ,10393,45.0616794,-83.4327528
Bolivar ,10391,33.7702263,-90.8519798
Galion ,10388,40.7336688,-82.7899026
Eunice ,10385,30.4943669,-92.4176324
Summerfield ,10372,38.5972705,-89.751762
Union ,10372,37.4616454,-89.2504793
Sebring ,10367,27.4957453,-81.4410425
Pella ,10356,44.72375425,-88.79744676
Hillsdale borough,10351,41.9326027,-84.6336822
Placerville ,10336,38.7296252,-120.798546
Jennings ,10334,38.9957749,-85.6359201
Barrington village,10330,35.7401209,-78.53451092
Lancaster village,10329,39.7445574,-75.5890917
Kinnelon borough,10327,41.0017644,-74.367096
Batesville ,10323,35.78883,-91.65050847
Gulf Shores ,10312,30.2460361,-87.7008193
Greencastle ,10304,39.6444898,-86.8647316
Jesup ,10303,31.6074365,-81.8853924
Morro Bay ,10284,35.3658075,-120.8499013
Union ,10284,37.4616454,-89.2504793
Lindon ,10283,40.3432857,-111.7207608
Eureka ,10278,40.8020712,-124.1636729
Silver City ,10274,32.7725053,-108.2793701
Portage ,10260,41.5758708,-87.1761455
Montgomery ,10257,32.3669656,-86.3006485
Newberry ,10253,34.2753247,-81.6188633
Lexington ,10244,38.0464066,-84.4970393
Watervliet ,10243,42.7300784,-73.7012299
Bel Air ,10213,34.0827278,-118.4479802
Pine Hill borough,10206,43.7359071,-71.4800741
Big Lake ,10188,45.3324647,-93.7460804
Middlesborough ,10183,36.6180555,-83.71392552
Denham Springs ,10166,30.4868564,-90.9562125
Satellite Beach ,10155,28.1761233,-80.5900519
Brownsville ,10155,25.9140256,-97.4890856
Atmore ,10154,31.0237921,-87.4938708
Warr Acres ,10151,35.5225569,-97.6189353
Woodbury ,10145,44.92317,-92.9588282
Emeryville ,10130,37.8314089,-122.2865266
Carroll ,10120,42.0647352,-89.9556785
Shasta Lake ,10120,40.6804279,-122.3708419
Mayfield ,10118,36.7413624,-88.6352595
Bonham ,10090,33.5773276,-96.1783111
Coffeyville ,10087,37.0372999,-95.6163634
Woods Cross ,10082,40.8716964,-111.8925775
North Branch ,10078,45.5113515,-92.9802176
Waterloo ,10077,43.4655524,-80.5217786
Pleasant Grove ,10072,40.3641184,-111.73854
Waxhaw ,10061,34.9245935,-80.7434019
Benton Harbor ,10060,42.1167065,-86.4541894
Keansburg borough,10057,40.4417743,-74.1298643
Elkhorn ,10054,42.6727927,-88.5445447
Great Neck village,10038,41.4470451,-71.6256185
Hope ,10034,33.6883815,-93.58383434
Harrisonville ,10010,38.6533446,-94.3484529
Anderson ,10009,38.198077,-95.3067461
Sedona ,10009,34.8657757,-111.7929891
Waverly ,9973,37.0359879,-77.0952514
Harrison ,9972,30.4553392,-89.1313136
Bellmead ,9963,31.5940545,-97.1088903
Gonzales ,9951,29.5016257,-97.4524926
Sleepy Hollow village,9943,33.08527,-97.0399899
Troy ,9934,42.6055893,-83.1499304
East Stroudsburg borough,9932,40.9995386,-75.1812913
Bluffton ,9925,40.7386579,-85.1716368
Little Canada ,9914,43.9233915,-73.6495723
Cape Canaveral ,9914,28.388172,-80.60326552
Cedar Hills ,9903,45.5050407,-122.7977031
Girard ,9898,33.0404323,-81.7120567
Burlington ,9898,44.4723989,-73.2114941
D'Iberville ,9896,30.4263092,-88.8908638
Centerton ,9889,36.346325,-94.33285765
Smithfield ,9877,35.5085717,-78.3392929
Flat Rock ,9875,42.0964314,-83.2918744
Kendallville ,9874,41.4414385,-85.2649754
Marysville ,9873,39.1457247,-121.5913516
Russellville ,9860,35.2784173,-93.1337856
Sunbury ,9857,40.8619754,-76.7936252
Clinton ,9851,38.5896187,-89.420064
Shelton ,9850,41.3164856,-73.0931641
Wapakoneta ,9825,40.5678265,-84.1935594
Lock Haven ,9814,41.1370133,-77.4469263
Sandy ,9810,40.572851,-111.8334495
Cedar ,9807,37.7084225,-93.861222
Waynesville ,9805,35.4887476,-82.9888725
Tuskegee ,9781,32.4240286,-85.6916195
Bay St. Louis ,9775,30.3028195,-89.33755482
Baker City ,9773,44.7748748,-117.8343848
Monticello ,9760,38.01032755,-78.4523438
West Point ,9756,41.3929109,-73.9568049
Waldwick borough,9754,41.0106529,-74.1179203
Cottage Grove ,9748,44.8277446,-92.9438218
Richmond Hill ,9748,43.8702788,-79.4381534
Fort Valley ,9740,32.5537585,-83.8874084
Tipp City ,9732,39.9583892,-84.1721638
Alpine ,9731,38.5893934,-119.8345013
Washington ,9729,38.8949549,-77.0366456
Warrenton ,9728,38.7135498,-77.795367
Jackson ,9723,32.2990384,-90.1847691
Weddington ,9710,35.0223708,-80.7609035
Clay ,9706,38.7340694,-88.4910693
Milford ,9688,41.2223194,-73.0564953
Royse City ,9685,32.9750924,-96.3325215
Brownfield ,9682,33.1812035,-102.2743489
Brentwood borough,9635,37.9317766,-121.6960266
Sparta ,9634,43.9441328,-90.8129118
Rainbow City ,9631,33.928922,-86.13996432
Warren ,9625,40.8442828,-90.6168408
Arden Hills ,9620,45.0761409,-93.1666945
Cody ,9609,44.5263107,-109.0563923
Presque Isle ,9605,46.681153,-68.0158616
Minneola ,9601,44.3230458,-92.7103456
North Bend ,9597,43.4065046,-124.2242725
Maywood borough,9586,33.9866807,-118.185349
Jeannette ,9586,40.3281247,-79.6153198
LaSalle ,9573,41.355631,-89.04010647
Fairfield ,9562,38.2493581,-122.0399663
Amityville village,9559,40.67777065,-73.41867325
Herman ,9558,44.80376595,-88.79733083
Boaz ,9555,34.1663695,-86.17084113
Pryor Creek ,9544,38.2977624,-108.0883326
Merrill ,9539,45.1805223,-89.683459
Orange Cove ,9533,36.624394,-119.3137301
Anthony ,9532,37.8959542,-80.3320174
Glenwood Springs ,9532,39.5507448,-107.3255001
Rockingham ,9523,38.5080288,-78.8949442
Howell ,9521,42.6072552,-83.9293952
Santaquin ,9519,39.9755101,-111.7852106
Elon ,9511,36.1029132,-79.5066895
Rockport ,9509,28.0205733,-97.0544341
Oregon village,9506,45.4082156,-122.922469
Safford ,9506,32.8339546,-109.70758
Astoria ,9505,46.1878845,-123.8312563
St. Francis ,9503,35.0153956,-90.7263194
Bethalto village,9498,38.924769,-90.0220491
Sumner ,9497,37.2435967,-97.4792142
Rensselaer ,9497,42.7091389,-73.5107732
Flossmoor village,9494,41.513368,-87.6742119
Jefferson ,9480,38.3010487,-88.9344303
Dunn ,9477,35.3062743,-78.6089028
Willoughby Hills ,9474,41.5983823,-81.4184471
Chillicothe ,9466,39.3331197,-82.9824019
Coweta ,9460,33.3500656,-84.7545734
Edgewood ,9457,39.4187194,-76.2944016
Brewer ,9449,44.7964921,-68.7600832
Ecorse ,9440,42.2497445,-83.13851712
Valley ,9440,48.3564433,-106.615665
Holly Springs ,9429,35.6512655,-78.8336218
Fort Oglethorpe ,9428,34.9489645,-85.2569
Brigantine ,9426,39.4101171,-74.3645906
Grosse Pointe Farms ,9418,42.4092038,-82.8918587
Mission ,9413,26.2159066,-98.3252932
Waseca ,9403,44.0172242,-93.5885717
Mooresville ,9401,35.570746,-80.8182992
Alamosa ,9393,37.469877,-105.8696009
Aliquippa ,9384,40.6102386,-80.267726
Lititz borough,9382,40.1571272,-76.3071674
Harvard ,9378,42.36782045,-71.12666173
Decatur ,9377,39.8628075,-88.89387182
Winterville ,9374,44.47629095,-103.8500669
North College Hill ,9359,39.2183911,-84.5507778
St. Pete Beach ,9354,27.7253065,-82.741212
Lamesa ,9350,32.7376001,-101.9509921
Groton ,9349,41.3506989,-72.0773654
Essex Junction village,9348,44.493041,-73.1009859
Poulsbo ,9342,47.7391366,-122.63928
Corte Madera ,9340,37.9254806,-122.5274755
Lowell ,9335,42.6334247,-71.3161718
Rock Falls ,9331,41.7797533,-89.6889967
Ingleside ,9327,27.8779713,-97.2113065
Mount Airy ,9324,36.4993007,-80.6072859
Reedsburg ,9321,43.5324809,-90.0026259
Harahan ,9308,29.9404826,-90.2031313
Independence ,9297,37.2242358,-95.7083131
Rifle ,9296,39.5347023,-107.7831199
Taft ,9288,35.1424671,-119.4565078
Norwalk ,9288,41.1175966,-73.4078968
Grants ,9283,35.14726,-107.8514465
Silverton ,9282,34.4742306,-101.3046051
Bladensburg ,9281,38.9392997,-76.9337983
Tomah ,9275,43.978576,-90.5040214
Pearsall ,9275,28.8921939,-99.095033
Lynwood village,9269,39.1020544,-76.4732942
Anaconda-Deer Lodge County,9261,46.0124655,-113.0994171
Vernal ,9261,40.4555157,-109.5287479
Snohomish ,9252,48.0074736,-121.7304882
Shawano ,9245,44.7817214,-88.7118868
Greenwood ,9214,37.8709542,-96.2471338
Clarksville ,9211,38.2967791,-85.7602087
Rawlins ,9208,39.7904797,-101.0994722
Shelby ,9204,39.3665064,-88.7886278
Craig ,9203,37.4760225,-80.1990826
Grinnell ,9185,41.7430554,-92.7224206
Oakwood ,9177,40.563994,-74.1159754
Thomaston ,9164,41.6739862,-73.073164
Prineville ,9159,44.2998229,-120.834884
Mound ,9154,44.9366295,-93.6660719
Alachua ,9153,29.675568,-82.3640109
Sturgeon Bay ,9148,44.8341639,-87.377042
Chanute ,9141,37.6792135,-95.4572034
Danville ,9139,40.125222,-87.6304614
Louisville ,9139,38.2542376,-85.759407
Ellisville ,9138,38.5941048,-90.5875099
George ,9133,30.857421,-88.6537118
Hartland village,9127,39.3031634,-76.4477389
Port Townsend ,9121,48.1185325,-122.7679629
Laurens ,9115,32.4239975,-82.9388938
Grantsville ,9113,38.9234195,-81.0959456
Olney ,9111,39.1532123,-77.0668408
Sheffield Lake ,9111,41.48754,-82.101537
Berkeley ,9108,37.8708393,-122.2728639
Washington Terrace ,9101,34.2901539,-79.8570071
Clinton ,9094,38.5896187,-89.420064
Fitzgerald ,9078,31.7149082,-83.2526545
Pleasanton ,9077,37.6624312,-121.8746789
Sugar Grove village,9076,40.5158984,-80.7059104
Sweet Home ,9066,44.3976247,-122.7361959
Newark village,9054,39.9678159,-86.1233213
Charlotte ,9051,35.2270869,-80.8431268
Tiburon ,9050,37.8734371,-122.4566122
Clinton ,9044,38.5896187,-89.420064
Maysville ,9041,41.6486403,-90.7168091
Harrisburg ,9041,40.2663107,-76.8861122
Fairview ,9038,37.6785422,-122.0457953
Pulaski ,9034,37.2314232,-89.1183427
Socorro ,9026,34.0572791,-106.8930518
Covington ,9025,39.0837489,-84.5086221
Leonia borough,9020,40.8614887,-73.9881942
Glenwood village,9017,35.5120966,-79.217799
Toppenish ,9015,46.3773509,-120.3086667
Barre ,9011,42.4228679,-72.1050787
The Village ,9011,35.5658553,-97.5494185
Perryton ,8989,36.4000313,-100.8026505
East Rutherford borough,8987,40.833989,-74.0970865
Pitman borough,8985,39.732892,-75.1315651
Moundsville ,8980,39.9203526,-80.7431407
Swissvale borough,8978,40.4204647,-79.88423111
Milton ,8978,42.2495435,-71.0661612
Canonsburg borough,8977,40.2647458,-80.193626
Bennettsville ,8975,34.6173803,-79.6847814
Frederick ,8969,39.414443,-77.4105783
Olmsted Falls ,8957,41.375049,-81.9081937
Mechanicsburg borough,8955,40.2101972,-77.0047276
Springfield ,8942,39.7989763,-89.6443688
Garden City ,8923,37.9716898,-100.8726618
Monett ,8916,36.9289518,-93.9277149
Saline ,8912,37.750075,-88.5302584
Pleasant Hill ,8909,37.9479786,-122.0607963
Groveland ,8899,42.7603688,-71.0314451
Frostburg ,8878,39.6581425,-78.928357
Covington ,8876,39.0837489,-84.5086221
Carbondale ,8872,37.7274692,-89.216655
Hondo ,8867,29.3474121,-99.1412026
Avon Park ,8858,27.5960827,-81.5060858
College Place ,8858,46.0491763,-118.3880417
Morehead City ,8846,34.7229391,-76.7260436
Sallisaw ,8846,35.4603711,-94.7874463
Collegedale ,8826,35.0531301,-85.0502277
Trophy Club ,8825,32.9979014,-97.1836246
Beaver Falls ,8822,40.7520097,-80.3192295
Graham ,8817,39.34062,-99.8980624
Columbia City ,8812,41.1572639,-85.4883072
Lapeer ,8805,43.0904764,-83.2333705
Trinidad ,8803,37.169397,-104.5005411
Audubon borough,8802,29.93040405,-90.12635909
Wharton ,8799,29.30524,-96.07548154
Port Jervis ,8787,41.3750937,-74.692663
Matawan borough,8785,40.41483,-74.2295891
Booneville ,8776,37.4761991,-83.6749145
Collingdale borough,8768,39.9117794,-75.2771292
Detroit Lakes ,8765,46.8171809,-95.8453253
Mount Pleasant ,8765,32.7940651,-79.8625851
Napoleon ,8758,41.3922726,-84.1252243
Pecos ,8750,31.395836,-103.494624
Grimes ,8747,41.6883214,-93.7910575
Delta ,8735,38.7422063,-108.0689583
Park Hills ,8733,37.854218,-90.5181804
Lenoir City ,8731,35.7972998,-84.2560299
Morrisville borough,8717,35.823483,-78.8255621
Park Ridge borough,8716,42.0111412,-87.8406192
Scott ,8707,39.6333408,-90.4753685
Highland Park ,8695,42.1816919,-87.8003438
Clinton ,8692,38.5896187,-89.420064
Virginia ,8689,37.1232245,-78.4927721
South Amboy ,8682,40.4782514,-74.2907363
Kearney ,8673,40.699457,-99.0814767
Price ,8672,45.249331,-88.98873339
Thief River Falls ,8669,48.1172301,-96.1770667
Clanton ,8663,32.8387371,-86.6294262
Cloverdale ,8662,38.8054624,-123.0172227
Johns ,8639,33.361779,-87.1097179
Hoquiam ,8634,46.9809291,-123.8893352
Lancaster ,8630,40.03813,-76.3056686
Princeton ,8627,40.3492744,-74.6592958
Cresskill borough,8627,40.9414874,-73.9593041
Independence ,8623,37.2242358,-95.7083131
Atoka ,8617,34.3284948,-96.017838
Northfield ,8613,44.4582041,-93.161159
Smithville ,8611,30.0085542,-97.1594321
Edgewood ,8610,39.4187194,-76.2944016
East Grand Forks ,8599,47.9317394,-97.0173554
Willowbrook village,8595,40.434881,-78.4492338
Live Oak ,8585,30.2949457,-82.98402
Tuscumbia ,8580,34.7312005,-87.70253
Youngsville ,8573,41.8522809,-79.3186597
Hornell ,8570,42.3278477,-77.6611025
Liberty ,8568,31.8031632,-81.483441
DuPont ,8567,44.62526355,-88.92022187
Broussard ,8567,30.147146,-91.9612306
Woodway ,8561,47.7900365,-122.3823625
Eagle Point ,8561,42.4726258,-122.8028177
Menominee ,8549,45.5785741,-87.562159
Elwood ,8549,40.2769834,-85.8419246
Westwego ,8548,29.9060388,-90.1422962
Poteau ,8544,35.0537094,-94.6235579
Bryan ,8538,30.693444,-96.40080172
Richmond Heights ,8536,38.6282707,-90.3191285
Ladue ,8531,38.6497743,-90.3806725
Fallon ,8522,46.3291957,-104.4366483
Perkasie borough,8522,40.372048,-75.292676
Clinton ,8516,38.5896187,-89.420064
Alliance ,8501,40.9153362,-81.1059309
Sunset Hills ,8499,38.5389423,-90.407341
Albion ,8496,39.2235117,-123.7686251
Gering ,8494,41.8258016,-103.6604995
Closter borough,8492,40.9731536,-73.9615262
Winchester ,8483,39.1857762,-78.1631434
Riverdale ,8482,41.5444778,-90.4581879
Box Elder ,8481,41.3586056,-113.2112072
Cortez ,8474,37.3493752,-108.5872365
North Haledon borough,8473,40.9550981,-74.1859782
Miles City ,8473,46.4085273,-105.840981
Jerseyville ,8466,39.1200471,-90.3284479
Delavan ,8466,42.6330703,-88.6437138
Runnemede borough,8463,39.8523358,-75.0679498
Franklin ,8462,37.9765409,-88.9335327
West Long Branch borough,8457,40.2903891,-74.0176381
Bay Minette ,8454,30.8829628,-87.7730474
Burlington ,8453,44.4723989,-73.2114941
Alcoa ,8453,35.7895271,-83.9737935
Southside ,8451,33.9245425,-86.0224718
Greenville ,8450,34.851354,-82.3984882
Monroe village,8448,40.339238,-74.4539119
Franklin ,8443,37.9765409,-88.9335327
Fultondale ,8437,33.6349905,-86.78872023
Oberlin ,8434,41.2939386,-82.2173786
Wagoner ,8432,35.9542216,-95.5636238
Franklin ,8431,37.9765409,-88.9335327
Hillsboro ,8428,45.5228939,-122.989827
Tecumseh ,8419,42.2508902,-82.9608334
New Richmond ,8419,45.1230213,-92.5365865
Boonton ,8405,40.9025989,-74.4070971
Marathon ,8401,42.1980479,-85.6426468
Elsmere ,8401,39.7380793,-75.5959197
Wyoming ,8398,43.1700264,-107.5685348
Absecon ,8398,39.4284503,-74.4957076
Orange Park ,8395,30.1660736,-81.706484
Rice Lake ,8392,45.5060682,-91.7382251
Orrville ,8388,40.8436664,-81.7640212
Bernalillo ,8388,35.0349239,-106.6870693
North Logan ,8386,41.7693747,-111.8046654
Des Peres ,8381,38.5950643,-90.45567587
Haledon borough,8381,40.935654,-74.186256
Ripley ,8380,36.6478735,-90.8887906
Eaton ,8364,42.5935964,-84.8443666
Fort Stockton ,8362,30.8940431,-102.8793222
Little Falls ,8352,45.9763545,-94.3625024
St. Joseph ,8346,39.7686055,-94.8466322
Denison ,8346,33.8062305,-96.62387757
Wood-Ridge borough,8342,40.8456555,-74.0879195
Harrodsburg ,8339,37.762298,-84.8432852
Westlake Village ,8337,34.1458389,-118.8056474
Cheviot ,8335,39.1570028,-84.6132787
Oak Hill ,8329,38.0051401,-78.5230684
Diamondhead ,8327,34.4398127,-92.9451742
Toccoa ,8326,34.5773206,-83.3323851
Wynne ,8322,35.224533,-90.7867798
Flushing ,8318,40.7654301,-73.8174291
Jefferson City ,8317,38.577359,-92.1724265
Castle Shannon borough,8317,40.3647917,-80.0222753
Elgin ,8313,42.0372487,-88.2811895
Spotswood borough,8308,40.391774,-74.3984834
Highland Heights ,8305,41.5519954,-81.4784522
Union ,8304,37.4616454,-89.2504793
Moncks Corner ,8301,33.1960027,-80.0131374
Brockport village,8300,43.2331158,-77.9275129
Old Forge borough,8296,43.7100676,-74.9743407
Mapleton ,8293,44.0312318,-123.8581645
Bridgeport ,8282,41.1670412,-73.2048348
Pleasant Hills borough,8282,40.3356252,-79.9606066
Boonville ,8281,38.9736392,-92.7432418
Upper Saddle River borough,8279,41.0584299,-74.0984756
Latrobe borough,8278,40.3211808,-79.3794811
Nevada ,8276,39.5158825,-116.8537227
Guntersville ,8273,34.3599825,-86.23972313
Hillsdale ,8272,41.6136437,-90.1728998
Mammoth Lakes ,8272,37.6432525,-118.9668509
Mason ,8260,40.2302271,-89.8660433
Gonzales ,8255,29.5016257,-97.4524926
Kenton ,8252,38.9252546,-84.5331967
Center Line ,8252,42.4850362,-83.0277002
Grove City borough,8250,39.8814519,-83.0929645
Millersville borough,8248,35.3038485,-118.4578633
Palm Beach ,8247,26.6279798,-80.4494174
Breaux Bridge ,8241,30.2735323,-91.8992837
Lake Park ,8235,26.8002153,-80.0661631
Farmingdale village,8221,41.4350938,-74.2601501
Pewaukee village,8215,43.0847315,-88.2642602
Clayton borough,8211,33.5204959,-84.3591713
Perryville ,8209,37.7242202,-89.8612196
Wytheville ,8204,36.9479966,-81.0869747
Grand Blanc ,8204,42.9275277,-83.6299518
Indian Harbour Beach ,8199,28.1489021,-80.5883855
Commerce ,8191,34.0024048,-118.1563371
Arab ,8189,34.3181497,-86.4958219
Molalla ,8184,45.1473445,-122.5770322
New Albany ,8183,38.2856247,-85.8241312
Mount Rainier ,8182,46.8530931,-121.7569331
Hillside village,8180,40.2792557,-76.8780289
Conover ,8177,35.7065217,-81.2186933
Campbell ,8177,37.2158191,-79.1165953
Pleasant View ,8177,43.787048,-79.3337137
West Frankfort ,8175,37.8978275,-88.9314583
Fort Mitchell ,8167,39.0595047,-84.5474432
Ashland ,8167,38.4784144,-82.6379387
Aransas Pass ,8166,27.8849919,-97.11042553
Bellevue ,8164,47.6144219,-122.1923372
Antigo ,8162,45.1402451,-89.1523353
Farmville ,8161,37.3020966,-78.3919403
Granbury ,8158,32.4137275,-97.78813977
La Grange ,8155,29.9055033,-96.876647
Abingdon ,8153,36.7095788,-81.9774878
Pleasant Hill ,8135,37.9479786,-122.0607963
Los Altos Hills ,8132,37.3796627,-122.1374637
Senatobia ,8131,34.60434,-89.9739317
Kirby ,8128,39.1828825,-78.7261273
Rolling Hills Estates ,8127,33.7877943,-118.3581284
Caribou ,8114,46.8605982,-68.0119714
South Boston ,8114,36.6987494,-78.9013987
Decorah ,8112,43.3033056,-91.7857092
Vinton ,8108,39.2744355,-82.4740302
Quincy ,8100,39.9356016,-91.4098727
Smithfield ,8099,35.5085717,-78.3392929
Seneca ,8094,42.7831619,-76.8386051
Dalhart ,8091,36.05429705,-102.5135762
New Albany ,8079,38.2856247,-85.8241312
Purcellville ,8073,39.1367717,-77.7147153
Newton ,8068,42.3370414,-71.2092214
Oradell borough,8052,40.9587093,-74.0368064
Oak Grove ,8051,41.413711,-90.5729959
Flowood ,8049,32.3095903,-90.1389757
Brentwood ,8043,37.9317766,-121.6960266
Ludington ,8042,43.9552826,-86.4525831
Greenville ,8033,34.851354,-82.3984882
Siler City ,8029,35.7234734,-79.4622431
Brookhaven borough,8016,31.58369,-90.44180867
Calimesa ,8009,34.0039044,-117.0619774
Chestnut Ridge village,8004,41.1942283,-79.5906034
Blair ,8002,40.4870748,-78.3682329
Maplewood ,7998,44.9530215,-92.9952153
Lake Elmo ,7989,44.9957998,-92.8793768
Marion ,7981,37.7306054,-88.9331256
Perry ,7973,38.0772859,-89.3760499
Carnegie borough,7968,35.20887825,-97.4450754
Fort Scott ,7966,37.8399791,-94.7082882
Jefferson ,7958,38.3010487,-88.9344303
Murphysboro ,7958,37.7644952,-89.3350888
Bloomfield ,7952,40.806767,-74.1854226
Broadview village,7951,38.8417797,-76.9458075
Webster City ,7943,42.4663069,-93.8252471
Montvale borough,7942,41.0467635,-74.0229173
St. Johns ,7928,29.9032284,-81.4145468
Lincoln City ,7927,44.9581644,-124.0178914
Fairview ,7925,37.6785422,-122.0457953
Lamar ,7916,33.0649401,-84.1445952
Rayne ,7903,30.234925,-92.2684617
Bridge City ,7899,30.0207678,-93.8457255
Tega Cay ,7890,35.024312,-81.0278546
Warrenton ,7888,38.7135498,-77.795367
Sellersburg ,7885,38.3979718,-85.7550735
Mahtomedi ,7884,45.0696886,-92.9516037
Carencro ,7884,30.317144,-92.0490096
Richland Hills ,7881,32.8159623,-97.2280695
Crookston ,7880,47.7741383,-96.6081212
Hailey ,7877,43.5196288,-114.3153245
Houghton ,7874,45.76148055,-98.21244444
Black Mountain ,7869,37.3173747,-122.1479009
Hartsville ,7866,34.3740431,-80.0734005
South Beloit ,7865,42.4930708,-89.0367764
White Oak borough,7862,39.0398315,-76.9930319
Cushing ,7862,35.9850639,-96.76697
Dexter ,7859,42.3383697,-83.8885553
Conshohocken borough,7858,40.0792766,-75.3015714
Caldwell borough,7854,32.0820785,-92.1130105
Creston ,7854,49.1,-116.516667
River Rouge ,7850,42.362129,-83.2566058
Hubbard ,7842,47.1138266,-94.9427679
Ellwood City borough,7830,40.8617303,-80.2864515
Fountain Inn ,7828,34.6890095,-82.1956679
Pulaski ,7824,37.2314232,-89.1183427
Montpelier ,7823,44.260015,-72.5753599
Hartsville/Trousdale County,7820,36.3908826,-86.1672107
Oak Grove ,7817,41.413711,-90.5729959
Ephrata ,7809,40.1799111,-76.1789242
Sutherlin ,7796,43.3896628,-123.3123598
Jasper ,7794,39.0082423,-88.1552371
Tremonton ,7789,41.7118728,-112.1655079
Sheboygan Falls ,7788,43.7291617,-87.8106439
Grand Ledge ,7779,42.7533685,-84.7463757
Firebaugh ,7776,36.8588376,-120.4560072
Olivette ,7776,38.6653297,-90.3759499
Lexington ,7775,38.0464066,-84.4970393
Wahpeton ,7775,46.2658789,-96.6088629
Bluffdale ,7771,40.4896712,-111.9388244
Park City ,7768,40.6460635,-111.4979741
Ellsworth ,7767,38.6942009,-98.2149289
Wyoming ,7765,43.1700264,-107.5685348
Oakdale ,7764,44.9630216,-92.9649361
Yreka ,7763,41.7326157,-122.6377655
DuBois ,7760,41.1192282,-78.7600297
Bernardsville borough,7758,40.7186805,-74.5692273
Clear Lake ,7750,44.7595585,-96.68264434
Liberty Lake ,7739,47.6631371,-117.0855725
Hyrum ,7733,41.6340996,-111.8521653
Herkimer village,7732,39.8911135,-96.7111333
Braselton ,7724,34.1092735,-83.7626729
Wesley Chapel village,7721,39.2019961,-85.8485977
Jersey Village ,7720,29.887725,-95.5629984
Pittston ,7717,41.3259134,-75.7893604
Brooksville ,7717,33.2345685,-88.5822673
Bloomingdale borough,7714,27.893636,-82.2403682
Rhinelander ,7713,45.6366228,-89.4120753
Robinson ,7706,47.859356,-92.0418175
Hillview ,7700,38.0697889,-85.6855146
Pismo Beach ,7698,35.1427533,-120.6412827
Charles ,7697,38.4991611,-77.027847
Calipatria ,7697,33.1439205,-115.5494556
Pineville ,7690,31.3224044,-92.4343035
Lake Geneva ,7681,42.5916836,-88.4334301
